id,title,description,property_type,bedrooms,bathrooms,price_per_night,square_feet,amenities,city,state,zipcode,country,occupancy_max,rating,reviews_count,availability_start,availability_end,host_id,created_at
e9ed6c99-8388-48b7-b7d7-8029f48a0add,5BR Apartment in Flint,Charming home with a private garden and outdoor seating.,Apartment,5,5,338,3105,balcony;dryer;elevator;fireplace;gym;parking;washer;wifi,Flint,MI,55179,USA,10,3.65,4,2025-12-11,2025-12-18,h_6933,2025-03-07T15:35:49
434a5a13-25a8-45d1-ad51-2256b3def988,4BR Townhouse in Kansas City,Cozy retreat with fully equipped kitchen and workspace.,Townhouse,4,4,386,2371,balcony;elevator;fireplace;garden;gym;kitchen;parking,Kansas City,MO,69521,USA,8,4.04,77,2025-10-04,2025-10-06,h_4048,2025-01-07T15:35:49
6a9e754e-fdc5-46b0-aca9-ce64fb2f2c2a,4BR Condo in Bend,Quiet residential area with quick access to downtown attractions.,Condo,4,4,306,1666,ac;dryer;garden;gym;heating;kitchen;parking;wheelchair_access,Bend,OR,104406,USA,8,3.84,508,2025-10-01,2025-10-15,h_6236,2024-10-13T15:35:49
5fb121a6-fd30-4395-8234-e4a566b9b2eb,4BR Bungalow in Raleigh,High-rise unit with expansive city views and balcony.,Bungalow,4,4,312,1707,dryer;elevator;parking;pet_friendly;washer;wheelchair_access,Raleigh,NC,30673,USA,8,3.77,40,2025-10-07,2025-10-12,h_9094,2025-09-06T15:35:49
972d8a4d-f59d-4497-8f3c-6f2f8ada211e,4BR Studio in Wilmington,High-rise unit with expansive city views and balcony.,Studio,4,4,346,1964,garden;gym;heating;kitchen;pet_friendly;pool,Wilmington,NC,33730,USA,8,4.68,677,2025-09-29,2025-10-03,h_6194,2024-10-26T15:35:49
87870a5f-5e16-4c98-bb42-362dd21fde01,3BR Bungalow in Plano,Renovated interior with open-plan living and natural light.,Bungalow,3,3,242,1798,balcony;fireplace;gym;heating;kitchen;parking;pool;washer;wifi,Plano,TX,79982,USA,6,3.83,104,2025-10-18,2025-10-25,h_9501,2025-04-27T15:35:49
b002832d-8a76-4789-84e4-0e3bebeb8f28,1BR Bungalow in Fort Worth,Renovated interior with open-plan living and natural light.,Bungalow,1,1,77,670,balcony;gym;kitchen;parking;pet_friendly;washer;wheelchair_access,Fort Worth,TX,80531,USA,2,4.78,317,2025-09-23,2025-09-26,h_1744,2024-10-26T15:35:49
dbbcb992-6b11-49ee-a56e-63e9772d18b5,5BR House in Independence,Spacious layout ideal for groups and longer stays.,House,5,5,504,2653,balcony;fireplace;garden;gym;heating;kitchen;washer;wheelchair_access;wifi,Independence,MO,67873,USA,10,4.23,474,2025-10-10,2025-10-19,h_7809,2025-01-15T15:35:49
59cec784-2cd8-484d-a079-935dd08b5ba0,2BR Duplex in Toledo,High-rise unit with expansive city views and balcony.,Duplex,2,2,142,1141,balcony;dryer;elevator;fireplace;parking;pet_friendly;pool,Toledo,OH,44739,USA,4,4.05,217,2025-10-24,2025-11-02,h_5061,2025-07-09T15:35:49
3930e2b8-f871-492d-95d0-7a92edc1dbdb,2BR Villa in Miami,Renovated interior with open-plan living and natural light.,Villa,2,2,405,914,ac;elevator;fireplace;gym;parking;pet_friendly,Miami,FL,40163,USA,4,4.99,217,2025-10-29,2025-11-07,h_1379,2025-08-04T15:35:49
e5e23b8a-cff4-4d0e-a61e-8ddec4b2128e,3BR House in Roanoke,Boutique-style decor with comfort-focused amenities.,House,3,3,223,1361,garden;gym;heating;washer;wifi,Roanoke,VA,26681,USA,6,4.35,717,2025-11-14,2025-11-18,h_5333,2025-03-16T15:35:49
6ade40fd-e5e2-44cf-87e8-22b78c8ba8db,Villa in Chesapeake,Boutique-style decor with comfort-focused amenities.,Villa,0,1,50,637,balcony;elevator;heating;kitchen;pet_friendly;pool,Chesapeake,VA,26582,USA,2,4.76,388,2025-12-07,2025-12-10,h_3108,2025-08-01T15:35:49
c24fee56-e977-4f20-bab8-3f26f36745af,2BR Bungalow in Chesapeake,Sunny and modern space close to restaurants and public transport.,Bungalow,2,2,218,1086,ac;balcony;fireplace;gym;pool;wifi,Chesapeake,VA,22637,USA,4,3.79,110,2025-11-19,2025-11-29,h_8487,2025-07-05T15:35:49
61e5b64b-96d5-472b-873b-8ed226cea19e,1BR Studio in Jackson,High-rise unit with expansive city views and balcony.,Studio,1,1,109,513,dryer;elevator;gym;heating;pet_friendly;pool,Jackson,TN,45351,USA,2,4.35,502,2025-10-28,2025-11-06,h_1272,2025-03-15T15:35:49
0817ecb9-15f5-41fd-9eb9-4ba2e0e4e285,3BR Duplex in Pittsburgh,Charming home with a private garden and outdoor seating.,Duplex,3,3,236,1742,garden;gym;heating;washer;wheelchair_access,Pittsburgh,PA,18728,USA,6,4.61,340,2025-10-11,2025-10-21,h_7229,2025-07-06T15:35:49
f60a7712-f6d0-477a-8c94-dc22a2d033bb,4BR Condo in Denver,Charming home with a private garden and outdoor seating.,Condo,4,4,468,1851,ac;balcony;dryer;fireplace;parking;pool;wheelchair_access,Denver,CO,87726,USA,8,4.82,541,2025-09-27,2025-10-10,h_3262,2024-12-28T15:35:49
70f3c646-6b5e-42bc-ad2a-d2fb71a13bab,2BR Cottage in Somerville,Charming home with a private garden and outdoor seating.,Cottage,2,2,286,860,balcony;elevator;fireplace;garden;heating;pet_friendly,Somerville,MA,09932,USA,4,3.87,60,2025-11-30,2025-12-06,h_4684,2025-04-20T15:35:49
86b7b355-38b8-4b4b-8eaa-f3ee6a59e35b,5BR Cottage in Mesa,Cozy retreat with fully equipped kitchen and workspace.,Cottage,5,5,396,2514,ac;balcony;dryer;fireplace;heating;kitchen;pet_friendly;pool;wheelchair_access,Mesa,AZ,87399,USA,10,4.01,82,2025-09-30,2025-10-07,h_8247,2024-10-19T15:35:49
a6f852ce-568d-4ea5-b416-505a745df21f,1BR House in Roswell,High-rise unit with expansive city views and balcony.,House,1,1,104,488,ac;balcony;dryer;gym;heating;kitchen;parking;washer;wifi,Roswell,GA,33697,USA,2,4.49,2,2025-11-11,2025-11-18,h_8739,2025-07-30T15:35:49
58754f9e-940b-435e-b7bf-8c578977a0b3,4BR Townhouse in Chicago,Charming home with a private garden and outdoor seating.,Townhouse,4,4,401,2357,ac;dryer;elevator;garden;heating;kitchen;washer;wifi,Chicago,IL,63804,USA,8,4.35,522,2025-09-24,2025-09-28,h_7846,2025-06-21T15:35:49
538c72fc-1dcb-4b06-baee-238f307e1800,3BR Townhouse in White Plains,Cozy retreat with fully equipped kitchen and workspace.,Townhouse,3,3,523,1296,fireplace;gym;heating;kitchen;wifi,White Plains,NY,14662,USA,6,4.24,411,2025-11-26,2025-12-05,h_3198,2025-01-04T15:35:49
852f2347-7296-4a53-9359-f33455a88436,1BR Condo in Akron,Renovated interior with open-plan living and natural light.,Condo,1,1,80,724,ac;dryer;elevator;heating;parking;pet_friendly;washer;wifi,Akron,OH,49643,USA,2,4.76,265,2025-10-01,2025-10-09,h_2562,2025-06-17T15:35:49
701bbd5d-780f-4e45-9d03-d93328d69c2e,2BR House in Elgin,Charming home with a private garden and outdoor seating.,House,2,2,129,896,elevator;fireplace;garden;gym;heating;pet_friendly,Elgin,IL,60187,USA,4,3.97,129,2025-10-20,2025-10-22,h_2936,2025-01-24T15:35:49
0e46dba7-1068-4d0e-8c19-f510da653d77,3BR Bungalow in Tucson,Family-friendly neighborhood near parks and schools.,Bungalow,3,3,325,1720,ac;dryer;elevator;gym;heating;kitchen;washer,Tucson,AZ,87188,USA,6,4.27,207,2025-12-06,2025-12-13,h_7813,2024-09-25T15:35:49
3d0d4eb5-7c97-4fc7-abbd-c8d7ebf04dde,4BR House in Toms River,Quiet residential area with quick access to downtown attractions.,House,4,4,402,2096,balcony;dryer;elevator;fireplace;garden;heating;kitchen;pet_friendly;wheelchair_access,Toms River,NJ,08011,USA,8,4.76,815,2025-10-15,2025-10-26,h_9792,2025-07-05T15:35:49
d55484e5-7f17-4cd2-bdfd-ca2bf1aaef7e,4BR Cottage in Bellingham,Charming home with a private garden and outdoor seating.,Cottage,4,4,445,1610,ac;balcony;dryer;garden;kitchen;parking;pool;wheelchair_access;wifi,Bellingham,WA,98945,USA,8,4.38,452,2025-10-29,2025-11-11,h_1356,2025-03-01T15:35:49
3d940f8c-44ef-4e08-aac4-5cd6c3968e09,5BR House in Atlanta,"Walkable location with shops, cafes, and nightlife nearby.",House,5,5,459,1892,balcony;dryer;elevator;fireplace;garden;kitchen;washer;wifi,Atlanta,GA,36698,USA,10,3.85,18,2025-12-11,2025-12-24,h_7887,2025-03-12T15:35:49
4d39b9e6-91f1-41f0-8a6b-ddb46a5567bd,3BR Villa in Hampton,Family-friendly neighborhood near parks and schools.,Villa,3,3,204,1677,balcony;elevator;fireplace;kitchen;parking;pet_friendly;pool;washer;wheelchair_access,Hampton,VA,22056,USA,6,4.66,957,2025-11-18,2025-11-30,h_9920,2025-02-14T15:35:49
771d7d01-6f63-4817-bec4-39279af9cb8c,1BR House in Lakewood,Family-friendly neighborhood near parks and schools.,House,1,1,86,429,ac;dryer;fireplace;kitchen;pool;washer;wifi,Lakewood,NJ,10376,USA,2,3.69,352,2025-11-16,2025-11-27,h_1797,2025-05-17T15:35:49
19f60492-5d3d-4870-a39e-129c56441976,3BR House in White Plains,Cozy retreat with fully equipped kitchen and workspace.,House,3,3,432,1772,ac;balcony;gym;heating;parking,White Plains,NY,15253,USA,6,3.93,767,2025-12-13,2025-12-23,h_4621,2025-02-20T15:35:49
456c0e16-94f4-4190-945f-444a8549afb1,Bungalow in Chandler,Cozy retreat with fully equipped kitchen and workspace.,Bungalow,0,1,82,800,balcony;garden;pool;washer;wheelchair_access;wifi,Chandler,AZ,91244,USA,2,4.7,101,2025-11-12,2025-11-20,h_3444,2025-04-19T15:35:49
f49714cb-b103-4470-adac-5eb8c0c720a0,4BR Cottage in Richmond,Spacious layout ideal for groups and longer stays.,Cottage,4,4,302,1630,balcony;dryer;garden;parking;pet_friendly;pool;wifi,Richmond,VA,30683,USA,8,3.79,58,2025-10-16,2025-10-23,h_2295,2025-02-01T15:35:49
6cf00f5e-7c30-401e-9be3-a43791119e36,4BR House in Raleigh,Cozy retreat with fully equipped kitchen and workspace.,House,4,4,266,1786,ac;balcony;dryer;fireplace;garden;gym;kitchen;wheelchair_access;wifi,Raleigh,NC,31967,USA,8,4.94,0,2025-10-14,2025-10-27,h_2922,2025-01-17T15:35:49
0630af27-a7b6-43b6-9dcf-9662b005da63,5BR House in Centennial,Cozy retreat with fully equipped kitchen and workspace.,House,5,5,664,2290,balcony;elevator;fireplace;garden;heating;parking;pet_friendly;pool;wheelchair_access,Centennial,CO,88401,USA,10,4.84,217,2025-11-19,2025-12-03,h_6246,2025-06-07T15:35:49
31cc335c-f038-4340-9b06-d39af0c528df,3BR Apartment in Fayetteville,"Walkable location with shops, cafes, and nightlife nearby.",Apartment,3,3,273,1226,balcony;dryer;gym;heating;pool;wifi,Fayetteville,NC,29497,USA,6,3.87,52,2025-12-01,2025-12-06,h_9180,2024-12-12T15:35:49
18c0dc1e-2a6d-4928-8c9c-68ea54afafb4,3BR Cottage in Reading,Sunny and modern space close to restaurants and public transport.,Cottage,3,3,258,1750,balcony;dryer;fireplace;garden;parking;pet_friendly;wheelchair_access,Reading,PA,23584,USA,6,3.65,716,2025-12-14,2025-12-16,h_1104,2025-02-20T15:35:49
58d70fb8-87ed-4f00-9318-7d240c2a0bc9,Townhouse in Peoria,Sunny and modern space close to restaurants and public transport.,Townhouse,0,1,48,608,balcony;dryer;elevator;fireplace;garden;gym;washer;wifi,Peoria,IL,60108,USA,2,4.35,169,2025-09-22,2025-10-02,h_5501,2024-12-19T15:35:49
f95fa472-f516-4e7a-a953-a93a6a35a860,4BR Villa in Phoenix,Charming home with a private garden and outdoor seating.,Villa,4,4,411,2331,ac;balcony;kitchen;parking;washer;wheelchair_access,Phoenix,AZ,93625,USA,8,3.95,125,2025-11-09,2025-11-12,h_7112,2025-02-24T15:35:49
ae949d54-8ab7-4944-a665-c7ae4a01406d,1BR House in Dublin,Spacious layout ideal for groups and longer stays.,House,1,1,78,773,kitchen;pet_friendly;washer;wheelchair_access;wifi,Dublin,OH,49213,USA,2,4.13,226,2025-12-10,2025-12-12,h_3807,2025-08-08T15:35:49
2dd3db7f-89c2-4afc-a012-1a42afd6be73,5BR Studio in Maple Grove,"Walkable location with shops, cafes, and nightlife nearby.",Studio,5,5,456,1995,ac;fireplace;garden;gym;heating;pet_friendly;washer;wheelchair_access;wifi,Maple Grove,MN,63897,USA,10,4.39,1,2025-10-30,2025-11-01,h_4394,2024-11-23T15:35:49
1ece1802-b357-49a4-9b7f-4edf8814116d,Loft in Springfield,Quiet residential area with quick access to downtown attractions.,Loft,0,1,54,473,balcony;dryer;elevator;fireplace;parking;pet_friendly;pool;washer;wheelchair_access,Springfield,IL,68204,USA,2,4.64,119,2025-10-02,2025-10-10,h_4803,2025-08-12T15:35:49
0b38698c-c90b-49ec-85ad-e4170e7fc062,4BR Duplex in York,High-rise unit with expansive city views and balcony.,Duplex,4,4,332,2192,ac;dryer;elevator;garden;heating;washer;wifi,York,PA,21150,USA,8,4.2,461,2025-12-13,2025-12-21,h_2404,2024-11-07T15:35:49
4f3fad8b-5b31-4034-aaec-5afdd8ae0cd5,5BR Condo in Mesa,Quiet residential area with quick access to downtown attractions.,Condo,5,5,340,2115,dryer;elevator;fireplace;gym;kitchen;parking;pool;washer,Mesa,AZ,85085,USA,10,4.92,197,2025-10-24,2025-10-27,h_3170,2025-08-06T15:35:49
2173d45a-70a6-40f4-9990-6213a0eb45a1,3BR Bungalow in Kent,Charming home with a private garden and outdoor seating.,Bungalow,3,3,435,1417,balcony;elevator;kitchen;pet_friendly;wifi,Kent,WA,103315,USA,6,4.81,0,2025-11-11,2025-11-19,h_2387,2024-12-07T15:35:49
4140a61d-fe8f-4bcf-b93d-fce561d41d6f,4BR Townhouse in Centennial,Renovated interior with open-plan living and natural light.,Townhouse,4,4,620,1573,garden;heating;kitchen;parking;pet_friendly;wheelchair_access,Centennial,CO,87121,USA,8,3.99,89,2025-09-29,2025-10-06,h_5123,2025-05-16T15:35:49
654df145-8cb6-46c2-99c6-833b0224858d,4BR House in Mankato,Cozy retreat with fully equipped kitchen and workspace.,House,4,4,344,1538,elevator;fireplace;garden;gym;pet_friendly;pool;wifi,Mankato,MN,62055,USA,8,4.74,738,2025-12-05,2025-12-09,h_5922,2025-04-08T15:35:49
c6c85e40-5b26-4051-b221-68bc8e54be07,3BR Studio in Chattanooga,Cozy retreat with fully equipped kitchen and workspace.,Studio,3,3,218,1407,ac;dryer;garden;gym;heating;pet_friendly;washer,Chattanooga,TN,43161,USA,6,3.99,617,2025-11-05,2025-11-08,h_4273,2024-11-20T15:35:49
15d053e1-4c92-4ed6-b1e1-658ecae7a419,5BR Bungalow in Paterson,"Walkable location with shops, cafes, and nightlife nearby.",Bungalow,5,5,326,3289,ac;dryer;fireplace;garden;heating;kitchen;parking;pool,Paterson,NJ,10965,USA,10,3.95,23,2025-11-13,2025-11-27,h_7176,2025-08-13T15:35:49
4a556cd2-01a9-49b3-9d02-6b276ffb31cc,3BR Duplex in Dublin,Family-friendly neighborhood near parks and schools.,Duplex,3,3,250,1518,balcony;elevator;fireplace;gym;kitchen;washer;wheelchair_access;wifi,Dublin,OH,48816,USA,6,3.83,375,2025-12-01,2025-12-13,h_7547,2025-04-03T15:35:49
adf8b7ce-545f-4033-93ca-bbab980befba,Condo in Grand Rapids,Charming home with a private garden and outdoor seating.,Condo,0,1,57,611,ac;balcony;dryer;elevator;garden;gym;pet_friendly;pool;washer,Grand Rapids,MI,56199,USA,2,3.81,995,2025-11-20,2025-11-23,h_5840,2025-02-19T15:35:49
93d269d5-d886-4085-b073-4131219d38a3,5BR Townhouse in Dallas,Boutique-style decor with comfort-focused amenities.,Townhouse,5,5,404,2502,ac;balcony;dryer;elevator;fireplace;garden;gym;kitchen,Dallas,TX,80225,USA,10,3.69,1,2025-10-04,2025-10-06,h_6620,2024-10-23T15:35:49
aba7578f-2cc2-47a4-9e4d-1230c2892621,5BR House in Tampa,Renovated interior with open-plan living and natural light.,House,5,5,710,2930,ac;balcony;elevator;fireplace;garden;pool,Tampa,FL,35053,USA,10,4.5,186,2025-09-23,2025-10-06,h_4232,2025-02-01T15:35:49
e9c03a81-d59e-475b-8131-99fac4745dc6,3BR Apartment in O'Fallon,Renovated interior with open-plan living and natural light.,Apartment,3,3,293,1210,balcony;dryer;fireplace;gym;kitchen;pet_friendly;wheelchair_access,O'Fallon,MO,68993,USA,6,4.06,209,2025-10-23,2025-11-04,h_9019,2024-12-23T15:35:49
b694305d-d8c5-4838-9626-bcf352e39d99,3BR Duplex in York,Renovated interior with open-plan living and natural light.,Duplex,3,3,249,1116,elevator;garden;gym;heating;kitchen;parking;pet_friendly,York,PA,20131,USA,6,3.77,93,2025-10-13,2025-10-20,h_3316,2025-01-01T15:35:49
c95ee481-9769-4e35-8cf0-59fe437a9a42,4BR Townhouse in Newport News,High-rise unit with expansive city views and balcony.,Townhouse,4,4,366,1833,balcony;dryer;garden;parking;pet_friendly;washer,Newport News,VA,24733,USA,8,4.29,19,2025-10-30,2025-11-08,h_1878,2025-03-20T15:35:49
87766a9a-4845-4b8c-a447-33325055cd60,1BR House in Long Beach,Quiet residential area with quick access to downtown attractions.,House,1,1,165,637,balcony;dryer;fireplace;garden;kitchen;pet_friendly;pool;washer;wheelchair_access,Long Beach,CA,90505,USA,2,4.71,48,2025-09-24,2025-09-30,h_4683,2024-12-18T15:35:49
d973c98b-774b-41dd-9c93-32af9807e403,3BR Duplex in Tucson,High-rise unit with expansive city views and balcony.,Duplex,3,3,299,1784,balcony;elevator;fireplace;gym;heating;kitchen;pet_friendly;wheelchair_access,Tucson,AZ,85681,USA,6,4.66,194,2025-10-17,2025-10-25,h_2677,2024-10-20T15:35:49
21dd81e7-4c73-48ba-93a4-42001c194e04,Cottage in Aurora,Charming home with a private garden and outdoor seating.,Cottage,0,1,92,791,ac;dryer;garden;kitchen;pet_friendly,Aurora,CO,85744,USA,2,4.81,372,2025-11-13,2025-11-17,h_3281,2025-06-06T15:35:49
4cbc86cc-160a-435a-b82b-cbea4e791cf3,4BR Studio in Boston,Spacious layout ideal for groups and longer stays.,Studio,4,4,688,2011,dryer;elevator;fireplace;garden;gym;heating;kitchen;parking;washer,Boston,MA,02971,USA,8,4.99,751,2025-10-06,2025-10-19,h_3174,2025-05-15T15:35:49
f82698dd-ba94-4edf-9ffb-6e8a2774aca0,1BR Villa in Joliet,High-rise unit with expansive city views and balcony.,Villa,1,1,87,645,fireplace;garden;kitchen;pet_friendly;pool;washer;wheelchair_access,Joliet,IL,64558,USA,2,4.57,769,2025-11-17,2025-11-26,h_6362,2024-11-26T15:35:49
9dfdec3c-2ace-4352-bcbd-a05cb4623e4e,5BR Cottage in San Francisco,Family-friendly neighborhood near parks and schools.,Cottage,5,5,907,3228,ac;balcony;fireplace;kitchen;pet_friendly;pool;washer,San Francisco,CA,98105,USA,10,3.98,686,2025-11-02,2025-11-12,h_3139,2024-12-04T15:35:49
36ae93f4-1331-44e9-afa6-59496cd14f28,5BR Apartment in Eagan,Renovated interior with open-plan living and natural light.,Apartment,5,5,331,3082,ac;dryer;garden;kitchen;parking;pool;wheelchair_access;wifi,Eagan,MN,59945,USA,10,3.82,869,2025-10-25,2025-10-28,h_6905,2025-05-14T15:35:49
a53bbfd1-3f78-4a19-8240-94c0b5996f52,5BR Townhouse in El Paso,Sunny and modern space close to restaurants and public transport.,Townhouse,5,5,332,3081,ac;dryer;fireplace;gym;kitchen;pool;wheelchair_access,El Paso,TX,78496,USA,10,4.27,17,2025-10-18,2025-10-28,h_8291,2025-09-15T15:35:49
3a52591c-dc2d-41df-a9a5-7845f8d8c758,Villa in Oakland,Quiet residential area with quick access to downtown attractions.,Villa,0,1,117,594,ac;dryer;fireplace;kitchen;pool,Oakland,CA,95133,USA,2,4.11,89,2025-11-07,2025-11-21,h_3181,2024-10-26T15:35:49
c3a7f161-0a0b-4eda-b0c8-8e3c8c9ebbd7,4BR Duplex in Aurora,Spacious layout ideal for groups and longer stays.,Duplex,4,4,258,2065,ac;dryer;elevator;garden;parking;washer,Aurora,IL,67248,USA,8,4.8,7,2025-10-02,2025-10-06,h_3017,2024-11-22T15:35:49
08166781-08d7-4d4d-9c8e-36fa13c2bcfc,3BR Studio in Chesapeake,Sunny and modern space close to restaurants and public transport.,Studio,3,3,306,1253,ac;balcony;gym;heating;kitchen;washer;wheelchair_access,Chesapeake,VA,26942,USA,6,3.89,368,2025-10-14,2025-10-27,h_7418,2025-04-21T15:35:49
4e13be5d-b46d-4aff-a0b0-ec6d6bfbfffb,3BR Villa in Yonkers,High-rise unit with expansive city views and balcony.,Villa,3,3,333,1511,balcony;dryer;elevator;gym;kitchen;parking;pet_friendly;pool;wifi,Yonkers,NY,12830,USA,6,4.67,910,2025-09-29,2025-10-01,h_2106,2025-09-12T15:35:49
bbc6193b-de52-491f-a9e7-e9eff5d8da72,Apartment in Columbus,High-rise unit with expansive city views and balcony.,Apartment,0,1,82,553,balcony;dryer;elevator;gym;heating;kitchen;pet_friendly;pool;washer,Columbus,GA,38808,USA,2,4.46,76,2025-10-29,2025-11-01,h_9377,2025-06-07T15:35:49
cda2ce56-90c3-443f-a870-f9e279165b4b,2BR Villa in Waukegan,Sunny and modern space close to restaurants and public transport.,Villa,2,2,184,1090,ac;dryer;heating;pet_friendly;pool,Waukegan,IL,64005,USA,4,3.72,188,2025-11-17,2025-11-28,h_1901,2025-04-14T15:35:49
bb229c33-18f7-4071-9539-8d6c1f387912,Townhouse in Spokane,"Walkable location with shops, cafes, and nightlife nearby.",Townhouse,0,1,117,433,balcony;dryer;elevator;gym;heating;parking;pet_friendly;wheelchair_access,Spokane,WA,99934,USA,2,4.68,0,2025-11-13,2025-11-19,h_9582,2025-08-18T15:35:49
84e8780c-6c68-4d61-b292-0cb44860b6a9,5BR Condo in Marietta,Quiet residential area with quick access to downtown attractions.,Condo,5,5,439,2846,dryer;elevator;garden;gym;heating;parking;wifi,Marietta,GA,31889,USA,10,3.92,258,2025-09-25,2025-09-27,h_5006,2025-08-27T15:35:49
9edb8587-879b-46fc-a831-7f9231c70601,3BR Townhouse in Eagan,Cozy retreat with fully equipped kitchen and workspace.,Townhouse,3,3,218,1036,ac;dryer;elevator;fireplace;garden;gym;pet_friendly;pool;washer,Eagan,MN,59444,USA,6,4.76,326,2025-10-05,2025-10-15,h_1862,2025-06-20T15:35:49
9786cc2b-cab0-4f09-af7d-f2f090944ca0,Villa in Pueblo,Sunny and modern space close to restaurants and public transport.,Villa,0,1,81,588,balcony;elevator;fireplace;garden;heating;kitchen;pet_friendly,Pueblo,CO,86044,USA,2,3.88,317,2025-10-28,2025-11-10,h_4974,2025-01-25T15:35:49
9bc02a33-78ec-47c0-b8a2-1436ec4a8fb3,3BR House in Chapel Hill,Cozy retreat with fully equipped kitchen and workspace.,House,3,3,297,1559,ac;balcony;parking;pet_friendly;pool;wifi,Chapel Hill,NC,27157,USA,6,4.93,0,2025-12-13,2025-12-21,h_6038,2025-07-28T15:35:49
0d66ae88-982c-43b0-9611-68b49f278efc,1BR Villa in Somerville,Spacious layout ideal for groups and longer stays.,Villa,1,1,140,380,ac;balcony;dryer;heating;kitchen;wifi,Somerville,MA,08102,USA,2,4.24,559,2025-12-03,2025-12-06,h_9280,2025-07-13T15:35:49
